* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 2:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_b_135_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1933.278 87.447 114.753
1933.614 87.456 114.489
1933.951 87.464 114.228
1934.287 87.472 113.973
1934.624 87.480 113.722
1934.960 87.488 113.475
1935.297 87.495 113.233
1935.633 87.503 112.997
1935.969 87.511 112.764
1936.306 87.518 112.537
1936.643 87.526 112.314
1936.979 87.533 112.096
1937.315 87.541 111.882
1937.652 87.549 111.673
1937.988 87.557 111.469
1938.325 87.565 111.269
1938.661 87.573 111.073
1938.998 87.581 110.882
1939.334 87.590 110.696
1939.671 87.598 110.513
1940.007 87.607 110.334
1940.344 87.617 110.159
1940.680 87.626 109.988
1941.016 87.636 109.821
1941.353 87.646 109.656
1941.689 87.656 109.496
1942.026 87.667 109.339
1942.362 87.678 109.185
1942.699 87.689 109.033
1943.035 87.701 108.885
1943.372 87.713 108.739
1943.708 87.725 108.595
1944.044 87.737 108.455
1944.381 87.750 108.316
1944.718 87.764 108.179
1945.054 87.777 108.044
1945.390 87.791 107.911
1945.727 87.806 107.779
1946.063 87.820 107.649
1946.400 87.835 107.520
1946.736 87.850 107.392
1947.073 87.866 107.265
1947.409 87.882 107.138
1947.746 87.898 107.013
1948.082 87.915 106.888
1948.418 87.932 106.763
1948.755 87.949 106.639
1949.091 87.966 106.515
1949.428 87.984 106.391
1949.764 88.002 106.266
1950.101 88.020 106.142
1950.437 88.038 106.017
1950.774 88.057 105.892
1951.110 88.076 105.766
1951.447 88.094 105.640
1951.783 88.114 105.513
1952.119 88.133 105.385
1952.456 88.153 105.257
1952.792 88.172 105.128
1953.129 88.192 104.997
1953.465 88.212 104.866
1953.802 88.232 104.733
1954.138 88.252 104.599
1954.475 88.273 104.464
1954.811 88.293 104.328
1955.147 88.314 104.190
1955.484 88.334 104.051
1955.821 88.355 103.911
1956.157 88.376 103.769
1956.493 88.396 103.626
1956.830 88.417 103.481
1957.166 88.438 103.334
1957.503 88.459 103.186
1957.839 88.480 103.037
1958.176 88.501 102.885
1958.512 88.521 102.732
1958.849 88.542 102.578
1959.185 88.563 102.422
1959.521 88.584 102.263
1959.858 88.605 102.104
1960.194 88.626 101.942
1960.531 88.646 101.779
1960.867 88.667 101.613
1961.204 88.688 101.446
1961.540 88.708 101.277
1961.877 88.729 101.106
1962.213 88.749 100.934
1962.550 88.769 100.759
1962.886 88.790 100.583
1963.222 88.810 100.404
1963.559 88.830 100.223
1963.896 88.850 100.041
1964.232 88.869 99.856
1964.568 88.889 99.669
1964.905 88.909 99.481
1965.241 88.928 99.290
1965.578 88.947 99.097
1965.914 88.966 98.902
1966.251 88.985 98.705
1966.587 89.003 98.506
1966.924 89.022 98.304
1967.260 89.040 98.101
1967.596 89.058 97.895
1967.933 89.075 97.687
1968.269 89.093 97.477
1968.606 89.110 97.265
1968.942 89.127 97.050
1969.279 89.143 96.834
1969.615 89.159 96.615
1969.952 89.175 96.395
1970.288 89.191 96.172
1970.625 89.206 95.947
1970.961 89.220 95.720
1971.297 89.235 95.491
1971.634 89.249 95.260
1971.970 89.262 95.028
1972.307 89.275 94.793
1972.643 89.288 94.557
1972.980 89.300 94.320
1973.316 89.312 94.080
1973.653 89.323 93.839
1973.989 89.333 93.597
1974.326 89.343 93.354
1974.662 89.353 93.109
1974.999 89.362 92.863
1975.335 89.370 92.616
1975.671 89.378 92.369
1976.008 89.385 92.121
1976.344 89.392 91.872
1976.681 89.398 91.623
1977.017 89.403 91.374
1977.354 89.408 91.124
1977.690 89.412 90.875
1978.027 89.415 90.626
1978.363 89.418 90.378
1978.699 89.420 90.130
1979.036 89.421 89.883
1979.372 89.421 89.638
1979.709 89.421 89.393
1980.045 89.420 89.151
1980.382 89.419 88.909
1980.718 89.416 88.670
1981.055 89.413 88.433
1981.391 89.409 88.199
1981.728 89.405 87.967
1982.064 89.400 87.738
1982.401 89.394 87.512
1982.737 89.387 87.290
1983.073 89.380 87.071
1983.410 89.371 86.856
1983.746 89.363 86.645
1984.083 89.353 86.438
1984.419 89.343 86.236
1984.756 89.332 86.039
1985.092 89.320 85.847
1985.429 89.308 85.659
1985.765 89.295 85.478
1986.102 89.282 85.302
1986.438 89.268 85.131
1986.774 89.253 84.967
1987.111 89.238 84.809
1987.447 89.222 84.657
1987.784 89.206 84.512
1988.120 89.189 84.374
1988.457 89.172 84.242
1988.793 89.154 84.118
1989.130 89.136 84.001
1989.466 89.118 83.891
1989.802 89.099 83.789
1990.139 89.080 83.694
1990.476 89.060 83.607
1990.812 89.040 83.527
1991.148 89.021 83.456
1991.485 89.001 83.392
1991.821 88.980 83.336
1992.158 88.960 83.288
1992.494 88.940 83.248
1992.831 88.919 83.216
1993.167 88.899 83.191
1993.504 88.879 83.175
1993.840 88.858 83.166
1994.177 88.838 83.166
1994.513 88.819 83.173
1994.849 88.799 83.187
1995.186 88.780 83.209
1995.522 88.761 83.239
1995.859 88.742 83.276
1996.195 88.724 83.320
1996.532 88.707 83.371
1996.868 88.690 83.428
1997.205 88.673 83.493
1997.541 88.657 83.563
1997.877 88.642 83.640
1998.214 88.627 83.723
1998.551 88.614 83.812
1998.887 88.601 83.906
1999.223 88.589 84.006
1999.560 88.577 84.111
1999.896 88.567 84.220
2000.233 88.557 84.333
2000.569 88.549 84.451
2000.906 88.542 84.573
2001.242 88.535 84.698
2001.579 88.530 84.827
2001.915 88.525 84.958
2002.251 88.522 85.092
2002.588 88.520 85.228
2002.924 88.519 85.366
2003.261 88.519 85.505
2003.597 88.521 85.646
2003.934 88.523 85.788
2004.270 88.527 85.930
2004.607 88.532 86.072
2004.943 88.538 86.214
2005.280 88.545 86.356
2005.616 88.553 86.497
2005.952 88.563 86.636
2006.289 88.574 86.774
2006.625 88.585 86.910
2006.962 88.598 87.044
2007.298 88.612 87.176
2007.635 88.627 87.305
2007.971 88.643 87.430
2008.308 88.660 87.552
2008.644 88.679 87.671
2008.980 88.698 87.785
2009.317 88.718 87.895
2009.654 88.739 88.001
2009.990 88.760 88.102
2010.326 88.783 88.198
2010.663 88.806 88.288
2010.999 88.831 88.373
2011.336 88.856 88.452
2011.672 88.881 88.525
2012.009 88.907 88.593
2012.345 88.934 88.653
2012.682 88.962 88.708
2013.018 88.990 88.755
2013.354 89.018 88.796
2013.691 89.047 88.830
2014.027 89.076 88.857
2014.364 89.106 88.876
2014.700 89.136 88.888
2015.037 89.167 88.893
2015.373 89.197 88.891
2015.710 89.228 88.881
2016.046 89.259 88.863
2016.383 89.290 88.837
2016.719 89.322 88.804
2017.055 89.353 88.763
2017.392 89.385 88.714
2017.729 89.416 88.658
2018.065 89.447 88.593
2018.401 89.479 88.521
2018.738 89.510 88.441
2019.074 89.542 88.354
2019.411 89.573 88.258
2019.747 89.604 88.155
2020.084 89.634 88.044
2020.420 89.665 87.926
2020.757 89.695 87.800
2021.093 89.726 87.666
2021.429 89.755 87.525
2021.766 89.785 87.377
2022.102 89.814 87.221
2022.439 89.843 87.059
2022.775 89.871 86.889
2023.112 89.899 86.713
2023.448 89.927 86.529
2023.785 89.954 86.339
2024.121 89.981 86.142
2024.458 90.007 85.938
2024.794 90.033 85.729
2025.130 90.058 85.513
2025.467 90.083 85.291
2025.803 90.107 85.063
2026.140 90.131 84.829
2026.476 90.154 84.589
2026.813 90.177 84.344
2027.149 90.199 84.094
2027.486 90.220 83.838
2027.822 90.241 83.577
2028.159 90.261 83.312
2028.495 90.280 83.041
2028.832 90.299 82.766
2029.168 90.317 82.487
2029.504 90.334 82.203
2029.841 90.351 81.916
2030.177 90.367 81.625
2030.514 90.382 81.329
2030.850 90.397 81.031
2031.187 90.411 80.729
2031.523 90.424 80.425
2031.860 90.436 80.117
2032.196 90.448 79.806
2032.532 90.458 79.494
2032.869 90.468 79.179
2033.205 90.478 78.862
2033.542 90.486 78.543
2033.878 90.494 78.222
2034.215 90.500 77.900
2034.551 90.506 77.577
2034.888 90.511 77.253
2035.224 90.516 76.928
2035.561 90.519 76.603
2035.897 90.522 76.278
2036.234 90.523 75.952
2036.570 90.524 75.626
2036.906 90.524 75.301
2037.243 90.524 74.977
2037.579 90.522 74.653
2037.916 90.519 74.331
2038.252 90.516 74.010
2038.589 90.512 73.690
2038.925 90.506 73.372
2039.262 90.500 73.056
2039.598 90.493 72.743
2039.935 90.486 72.432
2040.271 90.477 72.123
2040.607 90.467 71.818
2040.944 90.457 71.516
2041.280 90.446 71.217
2041.617 90.433 70.922
2041.953 90.420 70.630
2042.290 90.407 70.343
2042.626 90.392 70.060
2042.963 90.376 69.781
2043.299 90.360 69.507
2043.635 90.343 69.238
2043.972 90.325 68.974
2044.309 90.306 68.716
2044.645 90.286 68.462
2044.981 90.265 68.215
2045.318 90.244 67.973
2045.654 90.222 67.738
2045.991 90.199 67.508
2046.327 90.176 67.285
2046.664 90.151 67.069
2047.000 90.126 66.859
2047.337 90.100 66.656
2047.673 90.074 66.460
2048.010 90.047 66.271
2048.346 90.019 66.089
2048.682 89.991 65.914
2049.019 89.962 65.747
2049.355 89.932 65.587
2049.692 89.902 65.435
2050.028 89.871 65.291
2050.365 89.840 65.154
2050.701 89.808 65.025
2051.038 89.776 64.905
2051.374 89.743 64.791
2051.711 89.710 64.686
2052.047 89.676 64.589
2052.384 89.642 64.500
2052.720 89.608 64.418
2053.056 89.573 64.345
2053.393 89.538 64.279
2053.729 89.503 64.222
2054.066 89.468 64.172
2054.402 89.433 64.130
2054.739 89.397 64.096
2055.075 89.361 64.070
2055.412 89.325 64.051
2055.748 89.290 64.040
2056.084 89.254 64.036
2056.421 89.218 64.040
2056.757 89.182 64.051
2057.094 89.147 64.069
2057.430 89.111 64.094
2057.767 89.076 64.126
2058.103 89.041 64.164
2058.440 89.006 64.209
2058.776 88.972 64.261
2059.113 88.938 64.319
2059.449 88.905 64.383
2059.785 88.871 64.452
2060.122 88.839 64.528
2060.458 88.807 64.609
2060.795 88.775 64.696
2061.131 88.744 64.787
2061.468 88.714 64.883
2061.804 88.684 64.984
2062.141 88.655 65.090
2062.477 88.627 65.200
2062.814 88.600 65.313
2063.150 88.573 65.431
2063.487 88.547 65.552
2063.823 88.523 65.677
2064.159 88.499 65.804
2064.496 88.476 65.935
2064.832 88.454 66.068
2065.169 88.433 66.204
2065.505 88.413 66.342
2065.842 88.394 66.481
2066.178 88.376 66.622
2066.515 88.359 66.765
2066.851 88.344 66.909
2067.188 88.329 67.054
2067.524 88.316 67.199
2067.861 88.303 67.346
2068.197 88.292 67.492
2068.533 88.282 67.639
2068.870 88.273 67.785
2069.206 88.266 67.931
2069.543 88.259 68.076
2069.879 88.254 68.221
2070.216 88.249 68.364
2070.552 88.246 68.506
2070.889 88.244 68.647
2071.225 88.243 68.786
2071.562 88.243 68.924
2071.898 88.245 69.059
2072.234 88.247 69.192
2072.571 88.250 69.322
2072.907 88.255 69.450
2073.244 88.260 69.576
2073.580 88.267 69.698
2073.917 88.274 69.817
2074.253 88.283 69.933
2074.590 88.292 70.046
2074.926 88.302 70.156
2075.262 88.314 70.261
2075.599 88.326 70.363
2075.935 88.338 70.460
2076.272 88.352 70.554
2076.608 88.366 70.644
2076.945 88.381 70.730
2077.281 88.397 70.811
2077.618 88.414 70.887
2077.954 88.431 70.960
2078.291 88.448 71.027
2078.627 88.467 71.090
2078.964 88.485 71.148
2079.300 88.505 71.201
2079.636 88.525 71.250
2079.973 88.545 71.293
2080.309 88.566 71.331
2080.646 88.587 71.364
2080.982 88.608 71.392
2081.319 88.630 71.415
2081.655 88.652 71.433
2081.992 88.674 71.445
2082.328 88.697 71.452
2082.665 88.719 71.454
2083.001 88.742 71.451
2083.337 88.765 71.442
2083.674 88.789 71.428
2084.010 88.812 71.409
2084.347 88.835 71.385
2084.683 88.859 71.355
2085.020 88.882 71.320
2085.356 88.906 71.280
2085.693 88.929 71.234
2086.029 88.953 71.184
2086.365 88.976 71.128
2086.702 89.000 71.067
2087.039 89.023 71.001
2087.375 89.046 70.930
2087.711 89.069 70.854
2088.048 89.092 70.772
2088.384 89.114 70.686
2088.721 89.137 70.595
2089.057 89.159 70.500
2089.394 89.181 70.399
2089.730 89.203 70.294
2090.067 89.224 70.184
2090.403 89.246 70.069
2090.740 89.266 69.950
2091.076 89.287 69.827
2091.412 89.307 69.699
2091.749 89.328 69.567
2092.085 89.347 69.431
2092.422 89.367 69.291
2092.758 89.386 69.146
2093.095 89.404 68.998
2093.431 89.422 68.845
2093.768 89.440 68.689
2094.104 89.458 68.529
2094.440 89.475 68.366
2094.777 89.491 68.199
2095.114 89.508 68.029
2095.450 89.523 67.855
2095.786 89.539 67.678
2096.123 89.553 67.498
2096.459 89.568 67.314
2096.796 89.582 67.128
2097.132 89.595 66.939
2097.469 89.608 66.747
2097.805 89.621 66.553
2098.142 89.633 66.356
2098.478 89.645 66.156
2098.814 89.656 65.955
2099.151 89.666 65.750
2099.487 89.676 65.544
2099.824 89.686 65.336
2100.160 89.695 65.126
2100.497 89.704 64.914
2100.833 89.712 64.700
2101.170 89.719 64.485
2101.506 89.727 64.269
2101.843 89.733 64.051
2102.179 89.739 63.831
2102.515 89.745 63.611
2102.852 89.750 63.389
2103.188 89.754 63.167
2103.525 89.758 62.944
2103.861 89.761 62.720
2104.198 89.764 62.495
2104.534 89.767 62.270
2104.871 89.768 62.045
2105.207 89.770 61.819
2105.544 89.771 61.593
2105.880 89.771 61.367
2106.217 89.771 61.141
2106.553 89.770 60.916
2106.889 89.769 60.690
2107.226 89.767 60.465
2107.562 89.765 60.240
2107.899 89.762 60.017
2108.235 89.759 59.793
2108.572 89.755 59.571
2108.908 89.751 59.349
2109.245 89.746 59.128
2109.581 89.741 58.908
2109.917 89.735 58.690
2110.254 89.729 58.473
2110.590 89.722 58.257
2110.927 89.715 58.042
2111.263 89.707 57.830
2111.600 89.699 57.618
2111.936 89.691 57.409
2112.273 89.682 57.201
2112.609 89.673 56.995
2112.946 89.663 56.791
2113.282 89.653 56.589
2113.618 89.643 56.389
2113.955 89.632 56.191
2114.292 89.620 55.995
2114.628 89.609 55.802
2114.964 89.597 55.611
2115.301 89.584 55.423
2115.637 89.571 55.237
2115.974 89.558 55.053
2116.310 89.545 54.872
2116.647 89.531 54.694
2116.983 89.517 54.518
2117.320 89.503 54.345
2117.656 89.488 54.175
2117.992 89.473 54.007
2118.329 89.458 53.842
2118.665 89.443 53.681
2119.002 89.427 53.521
2119.338 89.412 53.365
2119.675 89.396 53.212
2120.011 89.379 53.062
2120.348 89.363 52.915
2120.684 89.346 52.771
2121.021 89.330 52.629
2121.357 89.313 52.491
2121.694 89.296 52.355
2122.030 89.279 52.223
2122.366 89.262 52.093
2122.703 89.244 51.967
2123.039 89.227 51.843
2123.376 89.210 51.722
2123.712 89.192 51.604
2124.049 89.175 51.489
2124.385 89.157 51.377
2124.722 89.140 51.268
2125.058 89.122 51.161
2125.395 89.105 51.057
2125.731 89.088 50.956
2126.067 89.070 50.857
2126.404 89.053 50.761
2126.740 89.036 50.668
2127.077 89.019 50.577
2127.413 89.002 50.489
2127.750 88.986 50.402
2128.086 88.969 50.318
2128.423 88.952 50.237
2128.759 88.936 50.157
2129.095 88.920 50.080
2129.432 88.904 50.004
2129.768 88.889 49.931
2130.105 88.873 49.859
2130.441 88.858 49.789
2130.778 88.843 49.721
2131.114 88.828 49.654
2131.451 88.814 49.589
2131.787 88.800 49.525
2132.124 88.786 49.463
2132.460 88.772 49.401
2132.797 88.759 49.341
2133.133 88.746 49.281
2133.469 88.734 49.223
2133.806 88.721 49.165
2134.142 88.709 49.107
2134.479 88.698 49.051
2134.815 88.686 48.994
2135.152 88.675 48.938
2135.488 88.664 48.882
2135.825 88.654 48.826
2136.161 88.644 48.771
2136.498 88.634 48.715
2136.834 88.625 48.658
2137.170 88.616 48.602
2137.507 88.607 48.544
2137.844 88.599 48.487
2138.180 88.591 48.428
2138.516 88.583 48.369
2138.853 88.576 48.309
2139.189 88.568 48.247
2139.526 88.561 48.185
2139.862 88.555 48.122
2140.198 88.548 48.057
2140.535 88.542 47.990
2140.872 88.536 47.923
2141.208 88.530 47.854
2141.544 88.525 47.783
2141.881 88.520 47.711
2142.217 88.514 47.636
2142.554 88.509 47.561
2142.890 88.505 47.483
2143.227 88.500 47.403
2143.563 88.495 47.322
2143.900 88.490 47.238
2144.236 88.486 47.153
2144.573 88.481 47.065
2144.909 88.477 46.976
2145.245 88.472 46.885
2145.582 88.468 46.791
2145.918 88.463 46.696
2146.255 88.459 46.598
2146.591 88.454 46.499
2146.928 88.449 46.398
2147.264 88.444 46.295
2147.601 88.439 46.190
2147.937 88.434 46.083
2148.273 88.428 45.975
2148.610 88.423 45.865
2148.947 88.417 45.754
2149.283 88.411 45.641
2149.619 88.404 45.527
2149.956 88.397 45.412
2150.292 88.390 45.295
2150.629 88.383 45.177
2150.965 88.375 45.059
2151.302 88.367 44.940
2151.638 88.358 44.820
2151.975 88.349 44.700
2152.311 88.339 44.579
2152.647 88.329 44.458
2152.984 88.319 44.337
2153.320 88.308 44.217
2153.657 88.297 44.096
2153.993 88.285 43.977
2154.330 88.272 43.858
2154.666 88.259 43.739
2155.003 88.246 43.622
2155.339 88.231 43.506
2155.676 88.217 43.392
2156.012 88.201 43.279
2156.348 88.186 43.168
2156.685 88.169 43.059
2157.021 88.152 42.952
2157.358 88.134 42.847
2157.694 88.116 42.746
2158.031 88.097 42.647
2158.367 88.077 42.551
2158.704 88.057 42.458
2159.040 88.036 42.369
2159.377 88.014 42.283
2159.713 87.992 42.201
2160.050 87.969 42.123
2160.386 87.945 42.049
2160.722 87.921 41.979
2161.059 87.896 41.914
2161.395 87.871 41.854
2161.732 87.845 41.798
2162.068 87.818 41.748
2162.405 87.791 41.702
2162.741 87.763 41.662
2163.078 87.734 41.628
2163.414 87.705 41.599
2163.750 87.675 41.575
2164.087 87.645 41.558
2164.423 87.614 41.546
2164.760 87.583 41.541
2165.096 87.551 41.541
2165.433 87.519 41.548
2165.769 87.486 41.562
2166.106 87.453 41.581
2166.442 87.419 41.607
2166.779 87.385 41.640
2167.115 87.351 41.679
2167.451 87.316 41.725
2167.788 87.280 41.778
2168.125 87.245 41.837
2168.461 87.209 41.903
2168.797 87.173 41.976
2169.134 87.136 42.056
2169.470 87.100 42.142
2169.807 87.063 42.235
2170.143 87.026 42.335
2170.480 86.988 42.442
2170.816 86.951 42.555
2171.153 86.914 42.675
2171.489 86.876 42.802
2171.825 86.839 42.935
2172.162 86.801 43.074
2172.498 86.764 43.220
2172.835 86.727 43.373
2173.171 86.689 43.531
2173.508 86.652 43.697
2173.844 86.616 43.868
2174.181 86.579 44.045
2174.517 86.543 44.228
2174.854 86.507 44.417
2175.190 86.471 44.612
2175.527 86.436 44.812
2175.863 86.401 45.019
2176.199 86.366 45.230
2176.536 86.332 45.447
2176.872 86.299 45.669
2177.209 86.266 45.896
2177.545 86.234 46.129
2177.882 86.202 46.366
2178.218 86.171 46.608
2178.555 86.141 46.855
2178.891 86.112 47.106
2179.228 86.083 47.362
2179.564 86.055 47.622
2179.900 86.028 47.886
2180.237 86.002 48.154
2180.573 85.977 48.426
2180.910 85.953 48.702
2181.246 85.930 48.982
2181.583 85.908 49.265
2181.919 85.887 49.551
2182.256 85.867 49.841
2182.592 85.848 50.134
2182.928 85.830 50.430
2183.265 85.814 50.729
2183.601 85.799 51.031
2183.938 85.785 51.335
2184.274 85.772 51.642
2184.611 85.761 51.952
2184.947 85.751 52.263
2185.284 85.742 52.577
2185.620 85.735 52.893
2185.957 85.729 53.210
2186.293 85.725 53.530
2186.630 85.722 53.852
2186.966 85.720 54.174
2187.302 85.720 54.498
2187.639 85.721 54.823
2187.975 85.724 55.149
2188.312 85.728 55.476
2188.648 85.734 55.804
2188.985 85.741 56.132
2189.321 85.749 56.462
2189.658 85.760 56.791
2189.994 85.771 57.120
2190.331 85.784 57.450
2190.667 85.799 57.779
2191.003 85.815 58.108
2191.340 85.832 58.437
2191.677 85.851 58.765
2192.013 85.872 59.093
2192.349 85.894 59.419
2192.686 85.917 59.744
2193.022 85.941 60.069
2193.359 85.967 60.391
2193.695 85.994 60.712
2194.031 86.023 61.031
2194.368 86.053 61.349
2194.705 86.084 61.665
2195.041 86.117 61.978
2195.377 86.150 62.288
2195.714 86.185 62.596
2196.050 86.221 62.901
2196.387 86.258 63.203
2196.723 86.296 63.502
2197.060 86.335 63.798
2197.396 86.375 64.090
2197.733 86.417 64.378
2198.069 86.459 64.663
2198.406 86.502 64.943
2198.742 86.546 65.219
2199.078 86.591 65.491
2199.415 86.636 65.758
2199.751 86.683 66.021
2200.088 86.730 66.279
2200.424 86.778 66.531
2200.761 86.826 66.778
2201.097 86.875 67.020
2201.434 86.925 67.256
2201.770 86.975 67.487
2202.106 87.026 67.711
2202.443 87.077 67.930
2202.780 87.129 68.142
2203.116 87.181 68.349
2203.452 87.233 68.549
2203.789 87.286 68.742
2204.125 87.339 68.928
2204.462 87.392 69.108
2204.798 87.446 69.281
2205.135 87.499 69.447
2205.471 87.553 69.606
2205.808 87.607 69.758
2206.144 87.662 69.902
2206.480 87.716 70.039
2206.817 87.770 70.168
2207.153 87.825 70.290
2207.490 87.879 70.404
2207.826 87.933 70.511
2208.163 87.988 70.610
2208.499 88.042 70.701
2208.836 88.096 70.784
2209.172 88.150 70.859
2209.509 88.204 70.927
2209.845 88.257 70.986
2210.181 88.311 71.038
2210.518 88.364 71.081
2210.854 88.417 71.116
2211.191 88.470 71.143
2211.527 88.522 71.163
2211.864 88.575 71.174
2212.200 88.627 71.177
2212.537 88.678 71.172
2212.873 88.730 71.159
2213.210 88.781 71.138
2213.546 88.831 71.109
2213.883 88.881 71.072
2214.219 88.931 71.027
2214.555 88.980 70.975
2214.892 89.029 70.914
2215.228 89.078 70.846
2215.565 89.126 70.770
2215.901 89.174 70.686
2216.238 89.221 70.594
2216.574 89.268 70.495
2216.911 89.314 70.389
2217.247 89.359 70.275
2217.583 89.405 70.153
2217.920 89.449 70.024
2218.256 89.493 69.888
2218.593 89.537 69.745
2218.929 89.580 69.595
2219.266 89.623 69.438
2219.602 89.664 69.273
2219.939 89.706 69.102
2220.275 89.747 68.924
2220.612 89.787 68.740
2220.948 89.826 68.549
2221.284 89.865 68.351
2221.621 89.904 68.147
2221.958 89.942 67.937
2222.294 89.979 67.721
2222.630 90.015 67.499
2222.967 90.051 67.271
2223.303 90.087 67.036
2223.640 90.121 66.796
2223.976 90.155 66.551
2224.313 90.188 66.300
2224.649 90.221 66.044
2224.986 90.253 65.782
2225.322 90.284 65.515
2225.658 90.315 65.243
2225.995 90.345 64.967
2226.331 90.374 64.685
