* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 1:51:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_90_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
18385.992 37.531 -133.422
18386.328 37.531 -149.777
18386.664 37.532 -166.141
18387.002 37.532 177.434
18387.338 37.532 161.129
18387.674 37.533 144.762
18388.010 37.533 128.457
18388.348 37.534 111.953
18388.684 37.534 95.645
18389.020 37.535 79.270
18389.355 37.535 62.953
18389.693 37.536 46.508
18390.029 37.536 30.121
18390.365 37.537 13.738
18390.701 37.537 -2.586
18391.039 37.538 -19.043
18391.375 37.538 -35.438
18391.711 37.539 -51.836
18392.049 37.539 -68.297
18392.385 37.540 -84.633
18392.721 37.540 -101.039
18393.057 37.541 -117.445
18393.395 37.541 -133.922
18393.730 37.542 -150.266
18394.066 37.542 -166.680
18394.402 37.543 176.969
18394.740 37.543 160.422
18395.076 37.544 144.062
18395.412 37.544 127.637
18395.748 37.545 111.277
18396.086 37.545 94.781
18396.422 37.546 78.348
18396.758 37.546 61.910
18397.096 37.547 45.406
18397.432 37.547 29.031
18397.768 37.548 12.586
18398.104 37.548 -3.859
18398.441 37.549 -20.371
18398.777 37.549 -36.762
18399.113 37.550 -53.219
18399.449 37.550 -69.609
18399.787 37.551 -86.199
18400.123 37.551 -102.602
18400.459 37.552 -119.070
18400.795 37.552 -135.473
18401.133 37.553 -152.012
18401.469 37.553 -168.488
18401.805 37.554 175.031
18402.141 37.554 158.613
18402.479 37.555 142.066
18402.814 37.555 125.578
18403.150 37.556 109.086
18403.488 37.556 92.527
18403.824 37.557 76.094
18404.160 37.557 59.594
18404.496 37.558 43.156
18404.834 37.558 26.520
18405.170 37.559 10.070
18405.506 37.559 -6.441
18405.842 37.560 -22.895
18406.180 37.560 -39.480
18406.516 37.561 -56.004
18406.852 37.562 -72.527
18407.188 37.562 -88.996
18407.525 37.563 -105.590
18407.861 37.563 -122.129
18408.197 37.564 -138.668
18408.535 37.564 -155.273
18408.871 37.565 -171.758
18409.207 37.565 171.695
18409.543 37.566 155.207
18409.881 37.566 138.523
18410.217 37.567 122.023
18410.553 37.567 105.461
18410.889 37.568 88.957
18411.227 37.568 72.324
18411.562 37.569 55.750
18411.898 37.570 39.172
18412.234 37.570 22.656
18412.572 37.571 6.008
18412.908 37.571 -10.578
18413.244 37.572 -27.172
18413.582 37.572 -43.828
18413.918 37.573 -60.363
18414.254 37.573 -76.965
18414.590 37.574 -93.574
18414.928 37.574 -110.242
18415.264 37.575 -126.793
18415.600 37.576 -143.410
18415.936 37.576 -159.969
18416.273 37.577 -176.723
18416.609 37.577 166.719
18416.945 37.578 150.086
18417.281 37.578 133.516
18417.619 37.579 116.812
18417.955 37.579 100.168
18418.291 37.580 83.523
18418.629 37.581 66.809
18418.965 37.581 50.219
18419.301 37.582 33.562
18419.637 37.582 16.898
18419.975 37.583 0.168
18420.311 37.583 -16.434
18420.646 37.584 -33.105
18420.982 37.584 -49.723
18421.320 37.585 -66.535
18421.656 37.586 -83.148
18421.992 37.586 -99.836
18422.328 37.587 -116.465
18422.666 37.587 -133.227
18423.002 37.588 -149.926
18423.338 37.588 -166.629
18423.676 37.589 176.594
18424.012 37.589 159.953
18424.348 37.590 143.234
18424.684 37.591 126.516
18425.021 37.591 109.719
18425.357 37.592 93.062
18425.693 37.592 76.328
18426.029 37.593 59.656
18426.367 37.593 42.781
18426.703 37.594 26.109
18427.039 37.595 9.359
18427.375 37.595 -7.328
18427.713 37.596 -24.148
18428.049 37.596 -40.906
18428.385 37.597 -57.672
18428.721 37.598 -74.375
18429.059 37.598 -91.211
18429.395 37.599 -107.992
18429.730 37.599 -124.773
18430.068 37.600 -141.617
18430.404 37.600 -158.344
18430.740 37.601 -175.141
18431.076 37.602 168.125
18431.414 37.602 151.203
18431.750 37.603 134.453
18432.086 37.603 117.648
18432.422 37.604 100.891
18432.760 37.604 84.016
18433.096 37.605 67.188
18433.432 37.606 50.359
18433.768 37.606 33.602
18434.105 37.607 16.695
18434.441 37.607 -0.148
18434.777 37.608 -16.992
18435.115 37.609 -33.898
18435.451 37.609 -50.688
18435.787 37.610 -67.547
18436.123 37.610 -84.406
18436.461 37.611 -101.336
18436.797 37.612 -118.148
18437.133 37.612 -135.016
18437.469 37.613 -151.828
18437.807 37.613 -168.844
18438.143 37.614 174.328
18438.479 37.614 157.438
18438.814 37.615 140.602
18439.152 37.616 123.641
18439.488 37.616 106.734
18439.824 37.617 89.828
18440.162 37.617 72.852
18440.498 37.618 55.992
18440.834 37.619 39.070
18441.170 37.619 22.148
18441.508 37.620 5.148
18441.844 37.620 -11.719
18442.180 37.621 -28.664
18442.516 37.622 -45.547
18442.854 37.622 -62.625
18443.189 37.623 -79.508
18443.525 37.623 -96.469
18443.861 37.624 -113.359
18444.199 37.625 -130.398
18444.535 37.625 -147.367
18444.871 37.626 -164.344
18445.207 37.626 178.734
18445.545 37.627 161.688
18445.881 37.628 144.695
18446.217 37.628 127.703
18446.555 37.629 110.641
18446.891 37.629 93.703
18447.227 37.630 76.695
18447.562 37.631 59.750
18447.900 37.631 42.602
18448.236 37.632 25.641
18448.572 37.632 8.617
18448.908 37.633 -8.352
18449.246 37.634 -25.445
18449.582 37.634 -42.484
18449.918 37.635 -59.531
18450.254 37.636 -76.508
18450.592 37.636 -93.633
18450.928 37.637 -110.688
18451.264 37.637 -127.750
18451.602 37.638 -144.883
18451.938 37.639 -161.891
18452.273 37.639 -178.969
18452.609 37.640 164.016
18452.947 37.640 146.797
18453.283 37.641 129.773
18453.619 37.642 112.680
18453.955 37.642 95.656
18454.293 37.643 78.477
18454.629 37.643 61.367
18454.965 37.644 44.258
18455.301 37.645 27.203
18455.639 37.645 10.016
18455.975 37.646 -7.109
18456.311 37.646 -24.242
18456.648 37.647 -41.445
18456.984 37.648 -58.516
18457.320 37.648 -75.664
18457.656 37.649 -92.812
18457.994 37.650 -110.039
18458.330 37.650 -127.125
18458.666 37.651 -144.289
18459.002 37.651 -161.398
18459.340 37.652 -178.703
18459.676 37.653 164.188
18460.012 37.653 147.008
18460.348 37.654 129.891
18460.686 37.654 112.625
18461.021 37.655 95.430
18461.357 37.656 78.227
18461.695 37.656 60.953
18462.031 37.657 43.812
18462.367 37.658 26.602
18462.703 37.658 9.383
18463.041 37.659 -7.922
18463.377 37.659 -25.070
18463.713 37.660 -42.305
18464.049 37.661 -59.477
18464.387 37.661 -76.859
18464.723 37.662 -94.039
18465.059 37.662 -111.289
18465.395 37.663 -128.484
18465.732 37.664 -145.805
18466.068 37.664 -163.070
18466.404 37.665 179.656
18466.742 37.665 162.312
18467.078 37.666 145.102
18467.414 37.667 127.812
18467.750 37.667 110.523
18468.088 37.668 93.164
18468.424 37.669 75.930
18468.760 37.669 58.633
18469.096 37.670 41.383
18469.434 37.670 23.938
18469.770 37.671 6.695
18470.105 37.672 -10.633
18470.441 37.672 -27.883
18470.779 37.673 -45.289
18471.115 37.673 -62.625
18471.451 37.674 -79.961
18471.787 37.675 -97.242
18472.125 37.675 -114.656
18472.461 37.676 -132.016
18472.797 37.677 -149.375
18473.135 37.677 -166.805
18473.471 37.678 175.898
18473.807 37.678 158.523
18474.143 37.679 141.219
18474.480 37.680 123.695
18474.816 37.680 106.375
18475.152 37.681 88.984
18475.488 37.681 71.648
18475.826 37.682 54.188
18476.162 37.683 36.781
18476.498 37.683 19.375
18476.834 37.684 2.031
18477.172 37.685 -15.461
18477.508 37.685 -32.883
18477.844 37.686 -50.312
18478.182 37.686 -67.812
18478.518 37.687 -85.180
18478.854 37.688 -102.625
18479.189 37.688 -120.070
18479.527 37.689 -137.602
18479.863 37.689 -154.977
18480.199 37.690 -172.438
18480.535 37.691 170.172
18480.873 37.691 152.562
18481.209 37.692 135.156
18481.545 37.692 117.680
18481.881 37.693 100.266
18482.219 37.694 82.703
18482.555 37.694 65.211
18482.891 37.695 47.719
18483.229 37.696 30.148
18483.564 37.696 12.711
18483.900 37.697 -4.797
18484.236 37.697 -22.312
18484.574 37.698 -39.898
18484.910 37.699 -57.352
18485.246 37.699 -74.883
18485.582 37.700 -92.352
18485.920 37.700 -110.023
18486.256 37.701 -127.492
18486.592 37.702 -145.039
18486.928 37.702 -162.523
18487.266 37.703 179.852
18487.602 37.703 162.297
18487.938 37.704 144.734
18488.273 37.705 127.234
18488.611 37.705 109.594
18488.947 37.706 92.016
18489.283 37.706 74.430
18489.621 37.707 56.773
18489.957 37.708 39.258
18490.293 37.708 21.664
18490.629 37.709 4.133
18490.967 37.709 -13.609
18491.303 37.710 -31.148
18491.639 37.711 -48.758
18491.975 37.711 -66.305
18492.312 37.712 -84.000
18492.648 37.712 -101.625
18492.984 37.713 -119.250
18493.320 37.714 -136.820
18493.658 37.714 -154.523
18493.994 37.715 -172.164
18494.330 37.715 170.188
18494.668 37.716 152.461
18495.004 37.717 134.875
18495.340 37.717 117.219
18495.676 37.718 99.617
18496.014 37.718 81.805
18496.350 37.719 64.211
18496.686 37.720 46.539
18497.021 37.720 28.922
18497.359 37.721 11.172
18497.695 37.721 -6.523
18498.031 37.722 -24.211
18498.367 37.723 -41.844
18498.705 37.723 -59.617
18499.041 37.724 -77.320
18499.377 37.724 -95.031
18499.715 37.725 -112.820
18500.051 37.725 -130.469
18500.387 37.726 -148.188
18500.723 37.727 -165.922
18501.061 37.727 176.281
18501.396 37.728 158.617
18501.732 37.728 140.875
18502.068 37.729 123.203
18502.406 37.730 105.305
18502.742 37.730 87.625
18503.078 37.731 69.875
18503.414 37.731 52.180
18503.752 37.732 34.344
18504.088 37.732 16.578
18504.424 37.733 -1.195
18504.762 37.734 -19.039
18505.098 37.734 -36.750
18505.434 37.735 -54.539
18505.770 37.735 -72.328
18506.107 37.736 -90.188
18506.443 37.737 -107.914
18506.779 37.737 -125.719
18507.115 37.738 -143.453
18507.453 37.738 -161.406
18507.789 37.739 -179.148
18508.125 37.739 163.039
18508.461 37.740 145.289
18508.799 37.741 127.391
18509.135 37.741 109.562
18509.471 37.742 91.727
18509.809 37.742 73.820
18510.145 37.743 56.047
18510.480 37.743 38.203
18510.816 37.744 20.359
18511.154 37.745 2.438
18511.490 37.745 -15.352
18511.826 37.746 -33.211
18512.162 37.746 -51.016
18512.500 37.747 -69.016
18512.836 37.747 -86.812
18513.172 37.748 -104.688
18513.508 37.749 -122.500
18513.846 37.749 -140.453
18514.182 37.750 -158.336
18514.518 37.750 -176.227
18514.854 37.751 165.945
18515.191 37.751 147.977
18515.527 37.752 130.078
18515.863 37.752 112.172
18516.201 37.753 94.188
18516.537 37.754 76.344
18516.873 37.754 58.430
18517.209 37.755 40.578
18517.547 37.755 22.516
18517.883 37.756 4.656
18518.219 37.756 -13.273
18518.555 37.757 -31.141
18518.893 37.758 -49.148
18519.229 37.758 -67.086
18519.564 37.759 -85.031
18519.900 37.759 -102.914
18520.238 37.760 -120.938
18520.574 37.760 -138.891
18520.910 37.761 -156.852
18521.248 37.761 -174.891
18521.584 37.762 167.219
18521.920 37.762 149.242
18522.256 37.763 131.273
18522.594 37.764 113.219
18522.930 37.764 95.312
18523.266 37.765 77.328
18523.602 37.765 59.406
18523.939 37.766 41.273
18524.275 37.766 23.352
18524.611 37.767 5.352
18524.947 37.767 -12.578
18525.285 37.768 -30.656
18525.621 37.768 -48.664
18525.957 37.769 -66.672
18526.295 37.770 -84.758
18526.631 37.770 -102.711
18526.967 37.771 -120.734
18527.303 37.771 -138.758
18527.641 37.772 -156.852
18527.977 37.772 -174.820
18528.312 37.773 167.148
18528.648 37.773 149.180
18528.986 37.774 131.000
18529.322 37.774 113.023
18529.658 37.775 94.977
18529.994 37.775 76.992
18530.332 37.776 58.867
18530.668 37.776 40.812
18531.004 37.777 22.750
18531.340 37.778 4.758
18531.678 37.778 -13.383
18532.014 37.779 -31.453
18532.350 37.779 -49.523
18532.688 37.780 -67.672
18533.023 37.780 -85.680
18533.359 37.781 -103.766
18533.695 37.781 -121.781
18534.033 37.782 -140.016
18534.369 37.782 -158.031
18534.705 37.783 -176.133
18535.041 37.783 165.844
18535.379 37.784 147.672
18535.715 37.784 129.570
18536.051 37.785 111.461
18536.387 37.785 93.422
18536.725 37.786 75.234
18537.061 37.786 57.117
18537.396 37.787 39.000
18537.734 37.787 20.805
18538.070 37.788 2.758
18538.406 37.788 -15.375
18538.742 37.789 -33.430
18539.080 37.789 -51.711
18539.416 37.790 -69.773
18539.752 37.790 -87.914
18540.088 37.791 -105.984
18540.426 37.791 -124.203
18540.762 37.792 -142.344
18541.098 37.792 -160.500
18541.434 37.793 -178.578
18541.771 37.793 163.195
18542.107 37.794 145.039
18542.443 37.795 126.875
18542.781 37.795 108.641
18543.117 37.796 90.547
18543.453 37.796 72.375
18543.789 37.797 54.203
18544.127 37.797 35.953
18544.463 37.798 17.852
18544.799 37.798 -0.328
18545.135 37.798 -18.445
18545.473 37.799 -36.766
18545.809 37.799 -54.883
18546.145 37.800 -73.078
18546.480 37.800 -91.195
18546.818 37.801 -109.461
18547.154 37.801 -127.664
18547.490 37.802 -145.859
18547.828 37.802 -164.133
18548.164 37.803 177.734
18548.500 37.803 159.523
18548.836 37.804 141.312
18549.174 37.804 123.031
18549.510 37.805 104.883
18549.846 37.805 86.664
18550.182 37.806 68.516
18550.520 37.806 50.148
18550.855 37.807 32.000
18551.191 37.807 13.773
18551.527 37.808 -4.383
18551.865 37.808 -22.688
18552.201 37.809 -40.922
18552.537 37.809 -59.156
18552.875 37.810 -77.469
18553.211 37.810 -95.633
18553.547 37.811 -113.875
18553.883 37.811 -132.125
18554.221 37.812 -150.438
18554.557 37.812 -168.617
18554.893 37.813 173.125
18555.229 37.813 154.945
18555.566 37.814 136.547
18555.902 37.814 118.359
18556.238 37.814 100.102
18556.574 37.815 81.906
18556.912 37.815 63.570
18557.248 37.816 45.305
18557.584 37.816 27.039
18557.920 37.817 8.836
18558.258 37.817 -9.508
18558.594 37.818 -27.781
18558.930 37.818 -46.055
18559.268 37.819 -64.406
18559.604 37.819 -82.617
18559.939 37.820 -100.898
18560.275 37.820 -119.102
18560.613 37.821 -137.539
18560.949 37.821 -155.758
18561.285 37.821 -174.047
18561.621 37.822 167.734
18561.959 37.822 149.367
18562.295 37.823 131.070
18562.631 37.823 112.773
18562.967 37.824 94.547
18563.305 37.824 76.172
18563.641 37.825 57.867
18563.977 37.825 39.562
18564.314 37.826 21.188
18564.650 37.826 2.953
18564.986 37.826 -15.359
18565.322 37.827 -33.672
18565.660 37.827 -52.055
18565.996 37.828 -70.297
18566.332 37.828 -88.617
18566.668 37.829 -106.859
18567.006 37.829 -125.328
18567.342 37.830 -143.578
18567.678 37.830 -161.898
18568.014 37.831 179.844
18568.352 37.831 161.445
18568.688 37.831 143.117
18569.023 37.832 124.789
18569.361 37.832 106.383
18569.697 37.833 88.125
18570.033 37.833 69.797
18570.369 37.834 51.461
18570.707 37.834 33.047
18571.043 37.835 14.781
18571.379 37.835 -3.555
18571.715 37.835 -21.828
18572.053 37.836 -40.312
18572.389 37.836 -58.586
18572.725 37.837 -76.930
18573.061 37.837 -95.203
18573.398 37.838 -113.625
18573.734 37.838 -131.977
18574.070 37.838 -150.328
18574.406 37.839 -168.609
18574.744 37.839 172.969
18575.080 37.840 154.617
18575.416 37.840 136.258
18575.754 37.841 117.828
18576.090 37.841 99.547
18576.426 37.842 81.180
18576.762 37.842 62.891
18577.100 37.842 44.391
18577.436 37.843 26.102
18577.771 37.843 7.734
18578.107 37.844 -10.562
18578.445 37.844 -29.000
18578.781 37.845 -47.367
18579.117 37.845 -65.734
18579.453 37.845 -84.023
18579.791 37.846 -102.477
18580.127 37.846 -120.844
18580.463 37.847 -139.219
18580.801 37.847 -157.664
18581.137 37.848 -175.969
18581.473 37.848 165.656
18581.809 37.848 147.352
18582.146 37.849 128.836
18582.482 37.849 110.523
18582.818 37.850 92.148
18583.154 37.850 73.836
18583.492 37.850 55.383
18583.828 37.851 37.000
18584.164 37.851 18.617
18584.500 37.852 0.305
18584.838 37.852 -18.148
18585.174 37.853 -36.531
18585.510 37.853 -54.922
18585.848 37.853 -73.375
18586.184 37.854 -91.695
18586.520 37.854 -110.078
18586.855 37.855 -128.469
18587.193 37.855 -146.930
18587.529 37.856 -165.250
18587.865 37.856 176.359
18588.201 37.856 158.039
18588.539 37.857 139.508
18588.875 37.857 121.180
18589.211 37.858 102.789
18589.547 37.858 84.461
18589.885 37.858 66.000
18590.221 37.859 47.602
18590.557 37.859 29.211
18590.895 37.860 10.742
18591.230 37.860 -7.586
18591.566 37.860 -25.984
18591.902 37.861 -44.383
18592.240 37.861 -62.852
18592.576 37.862 -81.180
18592.912 37.862 -99.578
18593.248 37.863 -117.906
18593.586 37.863 -136.445
18593.922 37.863 -154.773
18594.258 37.864 -173.180
18594.594 37.864 168.500
18594.932 37.865 150.023
18595.268 37.865 131.617
18595.604 37.865 113.219
18595.941 37.866 94.742
18596.277 37.866 76.414
18596.613 37.867 58.008
18596.949 37.867 39.602
18597.287 37.867 21.133
18597.623 37.868 2.797
18597.959 37.868 -15.609
18598.295 37.869 -33.938
18598.633 37.869 -52.484
18598.969 37.869 -70.820
18599.305 37.870 -89.227
18599.641 37.870 -107.555
18599.979 37.871 -126.031
18600.314 37.871 -144.438
18600.650 37.871 -162.844
18600.986 37.872 178.828
18601.324 37.872 160.344
18601.660 37.873 141.938
18601.996 37.873 123.539
18602.334 37.874 105.062
18602.670 37.874 86.727
18603.006 37.874 68.320
18603.342 37.875 49.984
18603.680 37.875 31.430
18604.016 37.876 13.102
18604.352 37.876 -5.297
18604.688 37.876 -23.633
18605.025 37.877 -42.109
18605.361 37.877 -60.516
18605.697 37.878 -78.922
18606.033 37.878 -97.250
18606.371 37.878 -115.727
18606.707 37.879 -134.133
18607.043 37.879 -152.531
18607.381 37.880 -171.008
18607.717 37.880 170.656
18608.053 37.880 152.258
18608.389 37.881 133.852
18608.727 37.881 115.383
18609.062 37.882 97.047
18609.398 37.882 78.648
18609.734 37.882 60.312
18610.072 37.883 41.766
18610.408 37.883 23.445
18610.744 37.884 5.039
18611.080 37.884 -13.289
18611.418 37.884 -31.758
18611.754 37.885 -50.156
18612.090 37.885 -68.555
18612.428 37.886 -87.023
18612.764 37.886 -105.352
18613.100 37.886 -123.750
18613.436 37.887 -142.148
18613.773 37.887 -160.609
18614.109 37.887 -178.938
18614.445 37.888 162.664
18614.781 37.888 144.344
18615.119 37.889 125.805
18615.455 37.889 107.484
18615.791 37.889 89.094
18616.127 37.890 70.766
18616.465 37.890 52.305
18616.801 37.891 33.914
18617.137 37.891 15.523
18617.473 37.891 -2.797
18617.811 37.892 -21.250
18618.146 37.892 -39.641
18618.482 37.893 -58.031
18618.820 37.893 -76.484
18619.156 37.893 -94.805
18619.492 37.894 -113.188
18619.828 37.894 -131.492
18620.166 37.895 -150.031
18620.502 37.895 -168.344
18620.838 37.895 173.273
18621.174 37.896 154.969
18621.512 37.896 136.516
18621.848 37.897 118.133
18622.184 37.897 99.758
18622.520 37.897 81.445
18622.857 37.898 63.000
18623.193 37.898 44.625
18623.529 37.899 26.250
18623.867 37.899 7.805
18624.203 37.899 -10.500
18624.539 37.900 -28.867
18624.875 37.900 -47.172
18625.213 37.901 -65.680
18625.549 37.901 -83.984
18625.885 37.901 -102.352
18626.221 37.902 -120.641
18626.559 37.902 -139.086
18626.895 37.903 -157.445
18627.230 37.903 -175.812
18627.566 37.903 165.898
18627.904 37.904 147.461
18628.240 37.904 129.102
18628.576 37.905 110.742
18628.914 37.905 92.305
18629.250 37.905 74.023
18629.586 37.906 55.672
18629.922 37.906 37.312
18630.260 37.907 18.891
18630.596 37.907 0.609
18630.932 37.907 -17.742
18631.268 37.908 -36.023
18631.605 37.908 -54.508
18631.941 37.909 -72.789
18632.277 37.909 -91.133
18632.613 37.909 -109.398
18632.951 37.910 -127.820
18633.287 37.910 -146.164
18633.623 37.911 -164.500
18633.961 37.911 177.086
18634.297 37.911 158.820
18634.633 37.912 140.484
18634.969 37.912 122.148
18635.307 37.913 103.742
18635.643 37.913 85.484
18635.979 37.913 67.156
18636.314 37.914 48.891
18636.652 37.914 30.422
18636.988 37.915 12.172
18637.324 37.915 -6.156
18637.660 37.915 -24.406
18637.998 37.916 -42.797
18638.334 37.916 -61.117
18638.670 37.917 -79.438
18639.008 37.917 -97.828
18639.344 37.917 -116.070
18639.680 37.918 -134.383
18640.016 37.918 -152.695
18640.354 37.919 -171.078
18640.689 37.919 170.688
18641.025 37.920 152.375
18641.361 37.920 134.141
18641.699 37.920 115.695
18642.035 37.921 97.469
18642.371 37.921 79.164
18642.707 37.922 60.938
18643.045 37.922 42.570
18643.381 37.922 24.273
18643.717 37.923 5.984
18644.053 37.923 -12.242
18644.391 37.924 -30.602
18644.727 37.924 -48.883
18645.062 37.924 -67.172
18645.400 37.925 -85.523
18645.736 37.925 -103.742
18646.072 37.926 -122.023
18646.408 37.926 -140.227
18646.746 37.927 -158.648
18647.082 37.927 -176.852
18647.418 37.927 164.875
18647.754 37.928 146.680
18648.092 37.928 128.336
18648.428 37.929 110.070
18648.764 37.929 91.805
18649.100 37.929 73.609
18649.438 37.930 55.281
18649.773 37.930 37.023
18650.109 37.931 18.766
18650.447 37.931 0.438
18650.783 37.931 -17.742
18651.119 37.932 -35.992
18651.455 37.932 -54.242
18651.793 37.933 -72.562
